docid,source,sourcetype,target,targettype,type
232,Logic-Query-Of-Thoughts,Paper,Large Language Models,Topic,COVERS
232,Logic-Query-Of-Thoughts,Paper,Knowledge Graph,Topic,COVERS
232,Logic-Query-Of-Thoughts,Paper,Logic Queries,Topic,COVERS
233,Evidence-Based Medicine,Topic,Large Language Models,Topic,RELATED_TO
233,Evidence-Based Medicine,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
233,Importance-Driven Evidence Prioritization,Topic,Large Language Models,Topic,RELATED_TO
233,Knowledge Hypergraph-Based Evidence Management Model,Topic,Evidence,Topic,RELATED_TO
233,Importance-Driven Evidence Prioritization,Topic,Complex Queries,Topic,RELATED_TO
233,Experimental Results,Topic,Medical Quizzing,Topic,RELATED_TO
233,Experimental Results,Topic,Hallucination Detection,Topic,RELATED_TO
233,Experimental Results,Topic,Decision Support,Topic,RELATED_TO
233,Testsets,Topic,Knowledge Graph,Topic,RELATED_TO
233,Chengfeng Dou,Author,Https://Drive.Google.Com/File/D/1Wj9Qtokk3Mdkjemwufqxwh96J_Byawj_/View?Usp=Drive_Link,Topic,AUTHORED
233,Ying Zhang,Author,Https://Drive.Google.Com/File/D/1Wj9Qtokk3Mdkjemwufqxwh96J_Byawj_/View?Usp=Drive_Link,Topic,AUTHORED
233,Zhi Jin,Author,Https://Drive.Google.Com/File/D/1Wj9Qtokk3Mdkjemwufqxwh96J_Byawj_/View?Usp=Drive_Link,Topic,AUTHORED
233,Wenpin Jiao,Author,Https://Drive.Google.Com/File/D/1Wj9Qtokk3Mdkjemwufqxwh96J_Byawj_/View?Usp=Drive_Link,Topic,AUTHORED
233,Haiyan Zhao,Author,Https://Drive.Google.Com/File/D/1Wj9Qtokk3Mdkjemwufqxwh96J_Byawj_/View?Usp=Drive_Link,Topic,AUTHORED
233,Yongqiang Zhao,Author,Https://Drive.Google.Com/File/D/1Wj9Qtokk3Mdkjemwufqxwh96J_Byawj_/View?Usp=Drive_Link,Topic,AUTHORED
233,Zhengwei Tao,Author,Https://Drive.Google.Com/File/D/1Wj9Qtokk3Mdkjemwufqxwh96J_Byawj_/View?Usp=Drive_Link,Topic,AUTHORED
234,Aipatient,Topic,Aipatient Knowledge Graph,Topic,INCLUDES
234,Aipatient,Topic,Reasoning Retrieval-Augmented Generation,Topic,INCLUDES
234,Aipatient Knowledge Graph,Topic,Mimic-Iii,Topic,RELATED_TO
234,Huizi Yu,Author,Aipatient,Topic,AUTHORED
234,Jiayan Zhou,Author,Aipatient,Topic,AUTHORED
234,Lingyao Li,Author,Aipatient,Topic,AUTHORED
234,Shan Chen,Author,Aipatient,Topic,AUTHORED
234,Jack Gallifant,Author,Aipatient,Topic,AUTHORED
234,Anye Shi,Author,Aipatient,Topic,AUTHORED
234,Xiang Li,Author,Aipatient,Topic,AUTHORED
234,Wenyue Hua,Author,Aipatient,Topic,AUTHORED
234,Mingyu Jin,Author,Aipatient,Topic,AUTHORED
234,Guang Chen,Author,Aipatient,Topic,AUTHORED
234,Yang Zhou,Author,Aipatient,Topic,AUTHORED
234,Zhao Li,Author,Aipatient,Topic,AUTHORED
234,Trisha Gupte,Author,Aipatient,Topic,AUTHORED
234,Ming-Li Chen,Author,Aipatient,Topic,AUTHORED
234,Zahra Azizi,Author,Aipatient,Topic,AUTHORED
234,Yongfeng Zhang,Author,Aipatient,Topic,AUTHORED
234,Themistocles L. Assimes,Author,Aipatient,Topic,AUTHORED
234,Xin Ma,Author,Aipatient,Topic,AUTHORED
234,Danielle S. Bitterman,Author,Aipatient,Topic,AUTHORED
234,Lin Lu,Author,Aipatient,Topic,AUTHORED
234,Lizhou Fan,Author,Aipatient,Topic,AUTHORED
235,Pat-Questions,Paper,Temporal Question Answering,Topic,COVERS
235,Pat-Questions,Paper,Present-Anchored Temporal Qa,Topic,COVERS
236,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,Large Language Models (Llms),Topic,COVERS
236,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,Jingjie Zheng,Author,AUTHORED
236,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,Aryo Pradipta Gema,Author,AUTHORED
236,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,Giwon Hong,Author,AUTHORED
236,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,Xuanli He,Author,AUTHORED
236,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,Pasquale Minervini,Author,AUTHORED
236,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,Youcheng Sun,Author,AUTHORED
236,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,Qiongkai Xu,Author,AUTHORED
236,Natural Questions Dataset,Topic,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,RELATED_TO
236,Gpt-3.5-Turbo,Topic,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,RELATED_TO
236,Gpt-4O,Topic,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,RELATED_TO
236,Llama3.1-8B,Topic,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,RELATED_TO
236,Llama3.1-70B,Topic,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,RELATED_TO
236,Qwen2.5-7B,Topic,Graph-Based Reranking Against Adversarial Document Attacks (Grada),Topic,RELATED_TO
237,Multi-Paragraph Reasoning With Knowledge-Enhanced Graph Neural Network,Paper,Deming Ye,Author,AUTHORED
237,Multi-Paragraph Reasoning With Knowledge-Enhanced Graph Neural Network,Paper,Yankai Lin,Author,AUTHORED
237,Multi-Paragraph Reasoning With Knowledge-Enhanced Graph Neural Network,Paper,Zhenghao Liu,Author,AUTHORED
237,Multi-Paragraph Reasoning With Knowledge-Enhanced Graph Neural Network,Paper,Zhiyuan Liu,Author,AUTHORED
237,Multi-Paragraph Reasoning With Knowledge-Enhanced Graph Neural Network,Paper,Maosong Sun,Author,AUTHORED
238,Knowledge Graphs,Topic,Artificial Intelligence,Topic,RELATED_TO
238,Slot Filling,Topic,Knowledge Graphs,Topic,COVERS
238,Retrieval Augmented Generation,Topic,Slot Filling,Topic,RELATED_TO
238,Kilt Benchmark,Topic,Slot Filling,Topic,RELATED_TO
238,Kgi0 System,Topic,T-Rex Dataset,Topic,AUTHORED
238,Kgi0 System,Topic,Zsre Dataset,Topic,AUTHORED
238,Michael Glass,Author,Kgi0 System,Topic,AUTHORED
238,Gaetano Rossiello,Author,Kgi0 System,Topic,AUTHORED
238,Alfio Gliozzo,Author,Kgi0 System,Topic,AUTHORED
238,Kgi0 System,Topic,Https://Github.Com/Ibm/Retrieve-Write-Slot-Filling,Paper,INCLUDES
239,Wavrag,Topic,Yifu Chen,Author,AUTHORED
239,Wavrag,Topic,Shengpeng Ji,Author,AUTHORED
239,Wavrag,Topic,Haoxiao Wang,Author,AUTHORED
239,Wavrag,Topic,Ziqing Wang,Author,AUTHORED
239,Wavrag,Topic,Siyu Chen,Author,AUTHORED
239,Wavrag,Topic,Jinzheng He,Author,AUTHORED
239,Wavrag,Topic,Jin Xu,Author,AUTHORED
239,Wavrag,Topic,Zhou Zhao,Author,AUTHORED
240,Process Flow Diagrams,Topic,Process And Instrumentation Diagrams,Topic,RELATED_TO
240,Autonomous Agentic Framework,Topic,Knowledge Acquisition,Topic,INCLUDES
240,Autonomous Agentic Framework,Topic,Generation,Topic,INCLUDES
240,Autonomous Agentic Framework,Topic,Graph Retrieval-Augmented Generation,Topic,INCLUDES
240,Sakhinana Sagar Srinivas,Author,Akash Das,Author,AUTHORED
240,Sakhinana Sagar Srinivas,Author,Shivam Gupta,Author,AUTHORED
240,Sakhinana Sagar Srinivas,Author,Venkataramana Runkana,Author,AUTHORED
240,Regulation-Compliant Diagrams,Topic,Industrial Applications,Topic,RELATED_TO
241,Caprag,Topic,Banking Sector,Topic,RELATED_TO
241,Caprag,Topic,Financial Chatbots,Topic,RELATED_TO
241,Caprag,Topic,Large Language Models,Topic,RELATED_TO
241,Caprag,Topic,Customer Analysis Pipeline Retrieval-Augmented Generation,Topic,RELATED_TO
241,Caprag,Topic,Vector Rag,Topic,RELATED_TO
241,Caprag,Topic,Graph Rag,Topic,RELATED_TO
241,Caprag,Topic,Cypher Query,Topic,RELATED_TO
241,Caprag,Topic,Knowledge Base,Topic,RELATED_TO
241,Caprag,Topic,Digital Banking,Topic,RELATED_TO
241,Hamza Landolsi,Author,Caprag,Topic,AUTHORED
241,Kais Letaief,Author,Caprag,Topic,AUTHORED
241,Nizar Taghouti,Author,Caprag,Topic,AUTHORED
241,Ines Abdeljaoued-Tej,Author,Caprag,Topic,AUTHORED
242,Knowledge Pyramid Construction For Multi-Level Retrieval-Augmented Generation,Paper,Polyrag,Topic,COVERS
242,Knowledge Pyramid Construction For Multi-Level Retrieval-Augmented Generation,Paper,Retrieval-Augmented Generation,Topic,COVERS
242,Polyrag,Topic,Ontologies,Topic,INCLUDES
242,Polyrag,Topic,Knowledge Graphs,Topic,INCLUDES
242,Polyrag,Topic,Chunk-Based Raw Text,Topic,INCLUDES
242,Polyrag,Topic,Cross-Layer Augmentation Techniques,Topic,INCLUDES
242,Polyrag,Topic,Cross-Layer Filtering Methods,Topic,INCLUDES
242,Polyrag,Topic,Waterfall Model,Topic,INCLUDES
242,Polyrag,Topic,Domain-Specific Knowledge Retrieval,Topic,INCLUDES
242,Domain-Specific Knowledge Retrieval,Topic,Academic Domain,Topic,RELATED_TO
242,Domain-Specific Knowledge Retrieval,Topic,Financial Domain,Topic,RELATED_TO
242,Knowledge Pyramid Construction For Multi-Level Retrieval-Augmented Generation,Paper,Sota Methods,Topic,RELATED_TO
242,Polyrag,Topic,Gpt-4,Topic,RELATED_TO
242,Gpt-4,Topic,F1 Gain,Topic,AUTHORED
242,F1 Gain,Topic,0.1636,Topic,RELATED_TO
242,F1 Gain,Topic,0.8109,Topic,RELATED_TO
243,Rag-Gym,Topic,Guangzhi Xiong,Author,AUTHORED
243,Rag-Gym,Topic,Qiao Jin,Author,AUTHORED
243,Rag-Gym,Topic,Xiao Wang,Author,AUTHORED
243,Rag-Gym,Topic,Yin Fang,Author,AUTHORED
243,Rag-Gym,Topic,Haolin Liu,Author,AUTHORED
243,Rag-Gym,Topic,Yifan Yang,Author,AUTHORED
243,Rag-Gym,Topic,Fangyuan Chen,Author,AUTHORED
243,Rag-Gym,Topic,Zhixing Song,Author,AUTHORED
243,Rag-Gym,Topic,Dengyu Wang,Author,AUTHORED
243,Rag-Gym,Topic,Minjia Zhang,Author,AUTHORED
243,Rag-Gym,Topic,Zhiyong Lu,Author,AUTHORED
243,Rag-Gym,Topic,Aidong Zhang,Author,AUTHORED
245,Recent Advances In Personalized Recommendation,Topic,Policy-Guided Path Reasoning (Pgpr),Topic,RELATED_TO
245,Policy-Guided Path Reasoning (Pgpr),Topic,Reinforcement Knowledge Graph Reasoning For Explainable Recommendation,Paper,COVERS
245,Reinforcement Knowledge Graph Reasoning For Explainable Recommendation,Paper,Yikun Xian,Author,AUTHORED
245,Reinforcement Knowledge Graph Reasoning For Explainable Recommendation,Paper,Zuohui Fu,Author,AUTHORED
245,Reinforcement Knowledge Graph Reasoning For Explainable Recommendation,Paper,S. Muthukrishnan,Author,AUTHORED
245,Reinforcement Knowledge Graph Reasoning For Explainable Recommendation,Paper,Gerard De Melo,Author,AUTHORED
245,Reinforcement Knowledge Graph Reasoning For Explainable Recommendation,Paper,Yongfeng Zhang,Author,AUTHORED
246,Forpkg: A Framework For Constructing Forestry Policy Knowledge Graph And Application Analysis,Paper,Policy Knowledge Graph,Topic,COVERS
246,Forpkg: A Framework For Constructing Forestry Policy Knowledge Graph And Application Analysis,Paper,Forestry Policy Domain Ontology,Topic,INCLUDES
246,Forpkg: A Framework For Constructing Forestry Policy Knowledge Graph And Application Analysis,Paper,Unsupervised Policy Information Extraction Method,Topic,INCLUDES
246,Forpkg: A Framework For Constructing Forestry Policy Knowledge Graph And Application Analysis,Paper,Forestry Policy Knowledge Graph,Topic,INCLUDES
246,Forpkg: A Framework For Constructing Forestry Policy Knowledge Graph And Application Analysis,Paper,Large Language Models,Topic,RELATED_TO
247,Incorporating External Knowledge In Large Language Models,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
247,Incorporating External Knowledge In Large Language Models,Topic,Task-Aware Key-Value (Kv) Cache Compression,Topic,RELATED_TO
247,Task-Aware Key-Value (Kv) Cache Compression,Topic,Longbench V2,Topic,RELATED_TO
247,Longbench V2,Topic,Giulio Corallo,Author,AUTHORED
247,Longbench V2,Topic,Orion Weller,Author,AUTHORED
247,Longbench V2,Topic,Fabio Petroni,Author,AUTHORED
247,Longbench V2,Topic,Paolo Papotti,Author,AUTHORED
248,Debate-Augmented Rag,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
248,Debate-Augmented Rag,Topic,Hallucination On Hallucination,Topic,RELATED_TO
248,Debate-Augmented Rag,Topic,Multi-Agent Debate,Topic,INCLUDES
248,Debate-Augmented Rag,Topic,Https://Github.Com/Huenao/Debate-Augmented-Rag,Paper,COVERS
248,Wentao Hu,Author,Https://Github.Com/Huenao/Debate-Augmented-Rag,Paper,AUTHORED
248,Wengyu Zhang,Author,Https://Github.Com/Huenao/Debate-Augmented-Rag,Paper,AUTHORED
248,Yiyang Jiang,Author,Https://Github.Com/Huenao/Debate-Augmented-Rag,Paper,AUTHORED
248,Chen Jason Zhang,Author,Https://Github.Com/Huenao/Debate-Augmented-Rag,Paper,AUTHORED
248,Xiaoyong Wei,Author,Https://Github.Com/Huenao/Debate-Augmented-Rag,Paper,AUTHORED
248,Qing Li,Author,Https://Github.Com/Huenao/Debate-Augmented-Rag,Paper,AUTHORED
249,A Rag Approach For Generating Competency Questions In Ontology Engineering,Paper,Competency Question Formulation,Topic,COVERS
249,A Rag Approach For Generating Competency Questions In Ontology Engineering,Paper,Large Language Models,Topic,COVERS
249,A Rag Approach For Generating Competency Questions In Ontology Engineering,Paper,Ontology Engineering,Topic,COVERS
249,Competency Question Formulation,Topic,Ontology Development And Evaluation Methodologies,Topic,RELATED_TO
249,Large Language Models,Topic,Automatic Generation Of Cqs,Topic,RELATED_TO
249,Automatic Generation Of Cqs,Topic,Domain Knowledge Base,Topic,RELATED_TO
250,Generative Artificial Intelligence,Topic,Large Language Models,Topic,RELATED_TO
250,Large Language Models,Topic,Urban Foundation Models,Topic,RELATED_TO
250,Urban Foundation Models,Topic,Retrieval Augmented Generation,Topic,RELATED_TO
250,Retrieval Augmented Generation,Topic,Foundation Models,Topic,RELATED_TO
250,Foundation Models,Topic,Real-Time Spatial Rag Architecture,Topic,RELATED_TO
250,Real-Time Spatial Rag Architecture,Topic,Fiware,Topic,RELATED_TO
250,Fiware,Topic,Tourism Assistant,Topic,RELATED_TO
250,Tourism Assistant,Topic,Madrid,Topic,RELATED_TO
250,David Nazareno Campo,Author,Real-Time Spatial Rag Architecture,Topic,AUTHORED
250,Javier Conde,Author,Real-Time Spatial Rag Architecture,Topic,AUTHORED
250,Álvaro Alonso,Author,Real-Time Spatial Rag Architecture,Topic,AUTHORED
250,Gabriel Huecas,Author,Real-Time Spatial Rag Architecture,Topic,AUTHORED
250,Joaquín Salvachúa,Author,Real-Time Spatial Rag Architecture,Topic,AUTHORED
250,Pedro Reviriego,Author,Real-Time Spatial Rag Architecture,Topic,AUTHORED
251,Ask In Any Modality: A Comprehensive Survey On Multimodal Retrieval-Augmented Generation,Paper,Large Language Models,Topic,COVERS
251,Ask In Any Modality: A Comprehensive Survey On Multimodal Retrieval-Augmented Generation,Paper,Retrieval-Augmented Generation,Topic,COVERS
251,Ask In Any Modality: A Comprehensive Survey On Multimodal Retrieval-Augmented Generation,Paper,Multimodal Rag,Topic,COVERS
251,Ask In Any Modality: A Comprehensive Survey On Multimodal Retrieval-Augmented Generation,Paper,Mohammad Mahdi Abootorabi,Author,AUTHORED
251,Ask In Any Modality: A Comprehensive Survey On Multimodal Retrieval-Augmented Generation,Paper,Amirhosein Zobeiri,Author,AUTHORED
251,Ask In Any Modality: A Comprehensive Survey On Multimodal Retrieval-Augmented Generation,Paper,Mahdi Dehghani,Author,AUTHORED
251,Ask In Any Modality: A Comprehensive Survey On Multimodal Retrieval-Augmented Generation,Paper,Mohammadali Mohammadkhani,Author,AUTHORED
251,Ask In Any Modality: A Comprehensive Survey On Multimodal Retrieval-Augmented Generation,Paper,Bardia Mohammadi,Author,AUTHORED
251,Ask In Any Modality: A Comprehensive Survey On Multimodal Retrieval-Augmented Generation,Paper,Omid Ghahroodi,Author,AUTHORED
251,Ask In Any Modality: A Comprehensive Survey On Multimodal Retrieval-Augmented Generation,Paper,Mahdieh Soleymani Baghshah,Author,AUTHORED
251,Ask In Any Modality: A Comprehensive Survey On Multimodal Retrieval-Augmented Generation,Paper,Ehsaneddin Asgari,Author,AUTHORED
252,Retrieval-Augmented Machine Translation With Unstructured Knowledge,Paper,Ragtrans,Topic,COVERS
253,Dynamic Semantic Graph Construction And Reasoning For Explainable Multi-Hop Science Question Answering,Paper,Knowledge Retrieval And Reasoning,Topic,COVERS
253,Dynamic Semantic Graph Construction And Reasoning For Explainable Multi-Hop Science Question Answering,Paper,Multi-Hop Question Answering,Topic,COVERS
253,Dynamic Semantic Graph Construction And Reasoning For Explainable Multi-Hop Science Question Answering,Paper,Abstract Meaning Representation,Topic,COVERS
253,Dynamic Semantic Graph Construction And Reasoning For Explainable Multi-Hop Science Question Answering,Paper,Amr-Sg,Topic,COVERS
253,Dynamic Semantic Graph Construction And Reasoning For Explainable Multi-Hop Science Question Answering,Paper,Graph Convolution Network,Topic,COVERS
253,Dynamic Semantic Graph Construction And Reasoning For Explainable Multi-Hop Science Question Answering,Paper,Openbookqa,Topic,COVERS
253,Dynamic Semantic Graph Construction And Reasoning For Explainable Multi-Hop Science Question Answering,Paper,Arc-Challenge,Topic,COVERS
254,Crat,Topic,Large Language Models,Topic,RELATED_TO
254,Crat,Topic,Meiqi Chen,Author,AUTHORED
254,Crat,Topic,Fandong Meng,Author,AUTHORED
254,Crat,Topic,Yingxue Zhang,Author,AUTHORED
254,Crat,Topic,Yan Zhang,Author,AUTHORED
254,Crat,Topic,Jie Zhou,Author,AUTHORED
254,Crat,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
254,Crat,Topic,Unknown Terms Identification Agent,Topic,INCLUDES
254,Crat,Topic,Knowledge Graph Constructor Agent,Topic,INCLUDES
254,Crat,Topic,Causality-Enhanced Judge Agent,Topic,INCLUDES
254,Crat,Topic,Translator Agent,Topic,INCLUDES
254,Crat,Topic,Contextually Dependent Terms,Topic,RELATED_TO
254,Crat,Topic,Translation Accuracy,Topic,RELATED_TO
254,Crat,Topic,Bilingual Information,Topic,RELATED_TO
254,Crat,Topic,Emerging Vocabulary,Topic,RELATED_TO
255,Fast Or Better? Balancing Accuracy And Cost In Retrieval-Augmented Generation With Flexible User Control,Paper,Jinyan Su,Author,AUTHORED
255,Fast Or Better? Balancing Accuracy And Cost In Retrieval-Augmented Generation With Flexible User Control,Paper,Jennifer Healey,Author,AUTHORED
255,Fast Or Better? Balancing Accuracy And Cost In Retrieval-Augmented Generation With Flexible User Control,Paper,Preslav Nakov,Author,AUTHORED
255,Fast Or Better? Balancing Accuracy And Cost In Retrieval-Augmented Generation With Flexible User Control,Paper,Claire Cardie,Author,AUTHORED
255,Retrieval-Augmented Generation,Topic,Fast Or Better? Balancing Accuracy And Cost In Retrieval-Augmented Generation With Flexible User Control,Paper,COVERS
256,"A Survey Of Large Language Models On Generative Graph Analytics: Query, Learning, And Applications",Paper,Wenbo Shang,Author,AUTHORED
256,"A Survey Of Large Language Models On Generative Graph Analytics: Query, Learning, And Applications",Paper,Xin Huang,Author,AUTHORED
256,"A Survey Of Large Language Models On Generative Graph Analytics: Query, Learning, And Applications",Paper,Graph,Topic,INCLUDES
256,"A Survey Of Large Language Models On Generative Graph Analytics: Query, Learning, And Applications",Paper,Large Language Models,Topic,INCLUDES
256,"A Survey Of Large Language Models On Generative Graph Analytics: Query, Learning, And Applications",Paper,Graph Analytics,Topic,INCLUDES
256,"A Survey Of Large Language Models On Generative Graph Analytics: Query, Learning, And Applications",Paper,Graph Query Processing,Topic,INCLUDES
256,"A Survey Of Large Language Models On Generative Graph Analytics: Query, Learning, And Applications",Paper,Graph Inference And Learning,Topic,INCLUDES
256,"A Survey Of Large Language Models On Generative Graph Analytics: Query, Learning, And Applications",Paper,Graph-Llm-Based Applications,Topic,INCLUDES
257,Neural-Symbolic Reasoning Over Knowledge Graph For Multi-Stage Explainable Recommendation,Paper,Yikun Xian,Author,AUTHORED
257,Neural-Symbolic Reasoning Over Knowledge Graph For Multi-Stage Explainable Recommendation,Paper,Zuohui Fu,Author,AUTHORED
257,Neural-Symbolic Reasoning Over Knowledge Graph For Multi-Stage Explainable Recommendation,Paper,Qiaoying Huang,Author,AUTHORED
257,Neural-Symbolic Reasoning Over Knowledge Graph For Multi-Stage Explainable Recommendation,Paper,S. Muthukrishnan,Author,AUTHORED
257,Neural-Symbolic Reasoning Over Knowledge Graph For Multi-Stage Explainable Recommendation,Paper,Yongfeng Zhang,Author,AUTHORED
257,Neural-Symbolic Reasoning Over Knowledge Graph For Multi-Stage Explainable Recommendation,Paper,Recommender Systems,Topic,COVERS
257,Neural-Symbolic Reasoning Over Knowledge Graph For Multi-Stage Explainable Recommendation,Paper,Knowledge Graphs,Topic,COVERS
257,Neural-Symbolic Reasoning Over Knowledge Graph For Multi-Stage Explainable Recommendation,Paper,Deep Learning Models,Topic,COVERS
257,Neural-Symbolic Reasoning Over Knowledge Graph For Multi-Stage Explainable Recommendation,Paper,Rule-Based Symbolic Methods,Topic,COVERS
257,Neural-Symbolic Reasoning Over Knowledge Graph For Multi-Stage Explainable Recommendation,Paper,Coarse-To-Fine Neural Symbolic Reasoning Method,Topic,COVERS
257,Neural-Symbolic Reasoning Over Knowledge Graph For Multi-Stage Explainable Recommendation,Paper,Real-World Datasets,Topic,COVERS
257,Neural-Symbolic Reasoning Over Knowledge Graph For Multi-Stage Explainable Recommendation,Paper,Recommendation Performance,Topic,COVERS
257,Neural-Symbolic Reasoning Over Knowledge Graph For Multi-Stage Explainable Recommendation,Paper,Explanations,Topic,COVERS
258,Multimodal Knowledge Graphs,Topic,Recommendation Systems,Topic,RELATED_TO
258,Multimodal Knowledge Graphs,Topic,Visual Question Answering,Topic,RELATED_TO
258,Mkg Reasoning Models,Topic,Pretrained Transformer Models,Topic,RELATED_TO
258,Multimodal Pretrained Transformer,Topic,Knowledge Graph Reasoning,Topic,RELATED_TO
258,Graph Structure Guided Multimodal Pretrained Transformer,Paper,Knowledge Graph Reasoning,Topic,COVERS
259,Large Language Models With Rag,Topic,Rmr,Topic,COVERS
259,Rmr,Topic,Scienceqa Dataset,Topic,INCLUDES
259,Rmr,Topic,A-Okvqa,Topic,RELATED_TO
259,Rmr,Topic,Mmbench,Topic,RELATED_TO
259,Rmr,Topic,Seed,Topic,RELATED_TO
259,Rmr,Topic,Cheng Tan,Author,AUTHORED
259,Rmr,Topic,Jingxuan Wei,Author,AUTHORED
259,Rmr,Topic,Linzhuang Sun,Author,AUTHORED
259,Rmr,Topic,Zhangyang Gao,Author,AUTHORED
259,Rmr,Topic,Siyuan Li,Author,AUTHORED
259,Rmr,Topic,Bihui Yu,Author,AUTHORED
259,Rmr,Topic,Ruifeng Guo,Author,AUTHORED
259,Rmr,Topic,Stan Z. Li,Author,AUTHORED
260,Retrieval-Augmented Generation (Rag),Topic,Large Language Models (Llms),Topic,RELATED_TO
260,Arena (Adaptive-Rewarded Evidence Navigation Agent),Topic,Large Language Models (Llms),Topic,COVERS
260,Arena (Adaptive-Rewarded Evidence Navigation Agent),Topic,Jingyi Ren,Author,AUTHORED
260,Arena (Adaptive-Rewarded Evidence Navigation Agent),Topic,Yekun Xu,Author,AUTHORED
260,Arena (Adaptive-Rewarded Evidence Navigation Agent),Topic,Xiaolong Wang,Author,AUTHORED
260,Arena (Adaptive-Rewarded Evidence Navigation Agent),Topic,Weitao Li,Author,AUTHORED
260,Arena (Adaptive-Rewarded Evidence Navigation Agent),Topic,Weizhi Ma,Author,AUTHORED
260,Arena (Adaptive-Rewarded Evidence Navigation Agent),Topic,Yang Liu,Author,AUTHORED
260,Arena (Adaptive-Rewarded Evidence Navigation Agent),Topic,Qwen2.5-7B-Instruct,Topic,RELATED_TO
260,Arena (Adaptive-Rewarded Evidence Navigation Agent),Topic,Llama3.1-8B-Instruct,Topic,RELATED_TO
260,Arena (Adaptive-Rewarded Evidence Navigation Agent),Topic,Openai-O1,Topic,RELATED_TO
260,Arena (Adaptive-Rewarded Evidence Navigation Agent),Topic,Deepseek-R1,Topic,RELATED_TO
261,Retrieval-Augmented Generation (Rag),Topic,Large Language Model (Llm),Topic,RELATED_TO
261,Case-Based Reasoning (Cbr),Topic,Cbr-Rag,Topic,COVERS
261,Cbr-Rag,Topic,Legal Question-Answering,Topic,RELATED_TO
261,Nirmalie Wiratunga,Author,Cbr-Rag,Topic,AUTHORED
261,Ramitha Abeyratne,Author,Cbr-Rag,Topic,AUTHORED
261,Lasal Jayawardena,Author,Cbr-Rag,Topic,AUTHORED
261,Kyle Martin,Author,Cbr-Rag,Topic,AUTHORED
261,Stewart Massie,Author,Cbr-Rag,Topic,AUTHORED
261,Ikechukwu Nkisi-Orji,Author,Cbr-Rag,Topic,AUTHORED
261,Ruvan Weerasinghe,Author,Cbr-Rag,Topic,AUTHORED
261,Anne Liret,Author,Cbr-Rag,Topic,AUTHORED
261,Bruno Fleisch,Author,Cbr-Rag,Topic,AUTHORED
262,Narrative Construction,Topic,Intelligence Analysis,Topic,RELATED_TO
262,Fabula,Paper,Retrieval Augmented Generation,Topic,COVERS
262,Fabula,Paper,Event Plot Graph,Topic,INCLUDES
262,Fabula,Paper,Large Language Model,Topic,INCLUDES
263,Visual Question Answering,Topic,Gpt-4O,Author,RELATED_TO
263,Retrieval-Augmented Generation,Topic,Kb-Vqa,Topic,RELATED_TO
263,Fine-Grained Knowledge Units,Topic,Knowledge Unit Retrieval-Augmented Generation Framework,Topic,RELATED_TO
263,Knowledge Unit Retrieval-Augmented Generation Framework,Topic,Knowledge Correction Chain,Topic,RELATED_TO
263,Zhengxuan Zhang,Author,Fine-Grained Knowledge Units,Topic,AUTHORED
263,Yin Wu,Author,Fine-Grained Knowledge Units,Topic,AUTHORED
263,Yuyu Luo,Author,Fine-Grained Knowledge Units,Topic,AUTHORED
263,Nan Tang,Author,Fine-Grained Knowledge Units,Topic,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Retrieval-Augmented Generation,Topic,COVERS
264,Comprehensive Rag Benchmark,Topic,Large Language Model,Topic,COVERS
264,Comprehensive Rag Benchmark,Topic,Xiao Yang,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Kai Sun,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Hao Xin,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Yushi Sun,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Nikita Bhalla,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Xiangsen Chen,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Sajal Choudhary,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Rongze Daniel Gui,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Ziran Will Jiang,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Ziyu Jiang,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Lingkun Kong,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Brian Moran,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Jiaqi Wang,Author,AUTHORED
